State,Latitude,Longitude,NO2,O3,SO2,CO,Month,Year
Massachusetts,42.230171,-71.530106,33.92857143,19.67857143,16.53571429,8.535714286,2,2014
New Jersey,40.298904,-74.521011,33.85714286,22.92857143,20.53571429,8.464285714,2,2014
New York,42.165726,-74.948051,35.98809524,22.38095238,30.89285714,5.857142857,2,2014
Oklahoma,35.565342,-96.928917,28,39.4,1.8,0.4,2,2014
Pennsylvania,40.590752,-77.209755,47.35714286,17.35714286,20.25,9.464285714,2,2014
South Carolina,33.856892,-80.945007,8.678571429,33,8.285714286,1.607142857,2,2014
Texas,31.054487,-97.563461,30.97169811,26.35849057,9.066037736,6.424528302,2,2014
Virginia,37.769337,-78.169968,27.09459459,24.68918919,13.63513514,7.567567568,2,2014
Wisconsin,44.5,-89.616508,27.28571429,23.39285714,5.25,4.678571429,2,2014
Arizona,34.048927,-111.431221,45.03225806,25.16129032,9.153225806,17.2983871,1,2014
California,36.116203,-119.681564,29.44459644,24.10807114,4.949384405,10.65663475,1,2014
Colorado,39.059811,-105.311104,43.74,20.5,11.22,13.18,1,2014
Country Of Mexico,34.840515,-106.248482,49.59340659,23.84615385,10.24175824,34.62637363,1,2014
District Of Columbia,38.897438,-77.026817,30.09677419,20.32258065,21.61290323,15.67741935,1,2014
Florida,27.766279,-81.686783,24.96774194,28.38709677,3.096774194,12.70967742,1,2014
Illinois,40.349457,-88.986137,26.2962963,16.88888889,20.11111111,7.740740741,1,2014
Kansas,38.5266,-96.726486,19.3220339,21.23728814,9.93220339,5.745762712,1,2014
Louisiana,31.169546,-91.867805,28.27586207,25.68965517,13.65517241,6.75862069,1,2014
Maine,44.693947,-69.381927,11.80645161,24.74193548,8.806451613,3,1,2014
Massachusetts,42.230171,-71.530106,31.58064516,13.67741935,13.09677419,9,1,2014
New Jersey,40.298904,-74.521011,29.9,15.8,21.16666667,9.066666667,1,2014
New York,42.165726,-74.948051,32.90322581,16.3655914,30.50537634,6.913978495,1,2014
Pennsylvania,40.590752,-77.209755,35.87096774,11.96774194,17.35483871,10.67741935,1,2014
South Carolina,33.856892,-80.945007,6.25,29.15,9.15,1.3,1,2014
Texas,31.054487,-97.563461,32.8220339,25.79661017,13.6440678,7.661016949,1,2014
Virginia,37.769337,-78.169968,24.06451613,18.70967742,14.34408602,7.333333333,1,2014
Wisconsin,44.5,-89.616508,24.06896552,15.72413793,9.448275862,6.344827586,1,2014
Arizona,34.048927,-111.431221,24.51260504,59.35294118,2.966386555,5.067226891,7,2014
California,36.116203,-119.681564,18.75407609,44.67527174,4.721467391,4.309782609,7,2014
Colorado,39.059811,-105.311104,42.41935484,47.96774194,12.5483871,7.35483871,7,2014
Connecticut,41.597782,-72.755371,37.93548387,49.19354839,23.93548387,8.096774194,7,2014
Country Of Mexico,34.840515,-106.248482,24.14754098,34.57377049,3.163934426,7.31147541,7,2014
District Of Columbia,38.897438,-77.026817,23.61290323,62.29032258,16.67741935,14.61290323,7,2014
Florida,27.766279,-81.686783,14.09677419,33.93548387,3.419354839,4.806451613,7,2014
Illinois,40.349457,-88.986137,31.56363636,47.89090909,18.8,4.981818182,7,2014
Indiana,39.849426,-86.258278,25.83870968,49.83870968,30.41935484,2.838709677,7,2014
Kansas,38.5266,-96.726486,24.55263158,65.21052632,14.02631579,4.052631579,7,2014
Louisiana,31.169546,-91.867805,24.8,39.13333333,7.466666667,5.633333333,7,2014
Maine,44.693947,-69.381927,2.516129032,28.22580645,0.129032258,2,7,2014
Maryland,39.063946,-76.802101,22.85185185,74.66666667,27.44444444,6.259259259,7,2014
Massachusetts,42.230171,-71.530106,25.3,41.06666667,3.833333333,7.7,7,2014
Michigan,43.326618,-84.536095,24.98387097,50.12903226,12.40322581,5.806451613,7,2014
Missouri,38.456085,-92.288368,24.44827586,55.82758621,26.51724138,7.034482759,7,2014
New Hampshire,43.452492,-71.563896,12.08695652,41.04347826,3.695652174,6.130434783,7,2014
New Jersey,40.298904,-74.521011,29.09677419,63.74193548,15.80645161,4.580645161,7,2014
New York,42.165726,-74.948051,32.47580645,55.73387097,13.61290323,4.620967742,7,2014
North Carolina,35.630066,-79.806419,21.67741935,69.64516129,23.03225806,6.080645161,7,2014
Oklahoma,35.565342,-96.928917,11.53333333,62,3.8,1.266666667,7,2014
Pennsylvania,40.590752,-77.209755,21.5,52.01945525,21.07976654,3.239299611,7,2014
South Carolina,33.856892,-80.945007,2.161290323,41.38709677,4.806451613,2.258064516,7,2014
Texas,31.054487,-97.563461,18.73770492,43.8852459,5.352459016,3.180327869,7,2014
Virginia,37.769337,-78.169968,20.42982456,55.78947368,10.34210526,5.684210526,7,2014
Wisconsin,44.5,-89.616508,23.61290323,43.29032258,7.419354839,4.258064516,7,2014
Arizona,34.048927,-111.431221,34.675,65.74166667,4.041666667,6.783333333,6,2014
California,36.116203,-119.681564,20.18821839,45.18821839,4.409482759,4.663793103,6,2014
Colorado,39.059811,-105.311104,43.30769231,42.71794872,18,7.435897436,6,2014
Connecticut,41.597782,-72.755371,30.44,28,13.32,6.88,6,2014
Country Of Mexico,34.840515,-106.248482,30.29213483,45.39325843,3.97752809,8.595505618,6,2014
District Of Columbia,38.897438,-77.026817,25.23333333,57.66666667,13.66666667,16.36666667,6,2014
Florida,27.766279,-81.686783,16.5,45.26666667,2.533333333,3.366666667,6,2014
Illinois,40.349457,-88.986137,33.86666667,45.3,11.8,5.4,6,2014
Indiana,39.849426,-86.258278,27.96,34.48,24.24,10,6,2014
Kansas,38.5266,-96.726486,20.77358491,64.0754717,7.471698113,6.075471698,6,2014
Louisiana,31.169546,-91.867805,30.93333333,62.16666667,19.3,5.666666667,6,2014
Maine,44.693947,-69.381927,3.333333333,28,0.333333333,1.666666667,6,2014
Maryland,39.063946,-76.802101,20.56666667,59.23333333,14.03333333,6.233333333,6,2014
Massachusetts,42.230171,-71.530106,27.3,30.16666667,2.133333333,7.266666667,6,2014
Michigan,43.326618,-84.536095,24.26666667,38.08888889,10.11111111,5.577777778,6,2014
Missouri,38.456085,-92.288368,52.53333333,51.63333333,23.06666667,5.566666667,6,2014
New Hampshire,43.452492,-71.563896,12.36666667,34.96666667,11.8,8.6,6,2014
New Jersey,40.298904,-74.521011,25.36666667,52.33333333,11.8,3.666666667,6,2014
New York,42.165726,-74.948051,31.26785714,36.59821429,9.544642857,3.5625,6,2014
North Carolina,35.630066,-79.806419,25.96666667,71.96666667,18,6.116666667,6,2014
Oklahoma,35.565342,-96.928917,14.5,56.43333333,2.1,0.166666667,6,2014
Pennsylvania,40.590752,-77.209755,22.33001988,45.28429423,18.74552684,2.980119284,6,2014
South Carolina,33.856892,-80.945007,2.620689655,52.37931034,4.275862069,2.24137931,6,2014
Texas,31.054487,-97.563461,26.72262774,64.13138686,10.75912409,3.700729927,6,2014
Virginia,37.769337,-78.169968,22.48039216,55.81372549,11.96078431,6.019607843,6,2014
Wisconsin,44.5,-89.616508,26.5,40.73333333,9.466666667,6,6,2014
Arizona,34.048927,-111.431221,39.33064516,37.06451613,4.008064516,8.709677419,3,2014
California,36.116203,-119.681564,24.14420485,34.22506739,3.218328841,6.797843666,3,2014
Colorado,39.059811,-105.311104,43.26666667,28.1,12.03333333,9.033333333,3,2014
Country Of Mexico,34.840515,-106.248482,39.95402299,33.35632184,5.08045977,16.1954023,3,2014
District Of Columbia,38.897438,-77.026817,31.16129032,35.74193548,19.16129032,9.322580645,3,2014
Florida,27.766279,-81.686783,20.06451613,49.90322581,3.258064516,5.290322581,3,2014
Illinois,40.349457,-88.986137,27.46875,28.53125,10.6875,9,3,2014
Indiana,39.849426,-86.258278,17,19,27,15,3,2014
Kansas,38.5266,-96.726486,16.19354839,34.33870968,9.177419355,6.580645161,3,2014
Louisiana,31.169546,-91.867805,30.61290323,32.67741935,17.61290323,4.806451613,3,2014
Maine,44.693947,-69.381927,6.806451613,35.16129032,2.451612903,2.35483871,3,2014
Maryland,39.063946,-76.802101,25.93548387,34.80645161,17.25806452,4.709677419,3,2014
Massachusetts,42.230171,-71.530106,33.96774194,24.22580645,10.32258065,7.225806452,3,2014
Michigan,43.326618,-84.536095,20,8,6,6.5,3,2014
Missouri,38.456085,-92.288368,17,25,4,5,3,2014
New Hampshire,43.452492,-71.563896,35,46,23,7,3,2014
New Jersey,40.298904,-74.521011,29.86206897,32.03448276,13.10344828,6.310344828,3,2014
New York,42.165726,-74.948051,33.82795699,30.8172043,19.92473118,4.956989247,3,2014
North Carolina,35.630066,-79.806419,29,40,6,5,3,2014
Oklahoma,35.565342,-96.928917,20.03846154,37.53846154,2.846153846,0.576923077,3,2014
Pennsylvania,40.590752,-77.209755,37,28.19148936,17.44680851,6.872340426,3,2014
South Carolina,33.856892,-80.945007,6.35483871,48.51612903,7.193548387,1.935483871,3,2014
Texas,31.054487,-97.563461,27.18939394,32.32575758,7.863636364,5.462121212,3,2014
Virginia,37.769337,-78.169968,24.15053763,35.32258065,17.52688172,7.247311828,3,2014
Wisconsin,44.5,-89.616508,33.29032258,30.58064516,7.096774194,6.806451613,3,2014
Arizona,34.048927,-111.431221,36.85483871,50.16935484,3.338709677,6.806451613,5,2014
California,36.116203,-119.681564,19.19099591,44.18008186,3.881309686,4.747612551,5,2014
Colorado,39.059811,-105.311104,40.83636364,37.29090909,12.90909091,7.454545455,5,2014
Connecticut,41.597782,-72.755371,30.64516129,37.06451613,16.64516129,6.096774194,5,2014
Country Of Mexico,34.840515,-106.248482,29.51086957,45.75,5.510869565,8.532608696,5,2014
District Of Columbia,38.897438,-77.026817,31.58064516,52.06451613,12.4516129,15.38709677,5,2014
Florida,27.766279,-81.686783,18.64516129,60.19354839,2.225806452,1.290322581,5,2014
Illinois,40.349457,-88.986137,32.72580645,31.83870968,13.90322581,5.483870968,5,2014
Indiana,39.849426,-86.258278,23.39285714,28.64285714,32.21428571,16.35714286,5,2014
Kansas,38.5266,-96.726486,21.84,42.2,7.92,6.52,5,2014
Louisiana,31.169546,-91.867805,29.90322581,37.29032258,11.80645161,5.870967742,5,2014
Maine,44.693947,-69.381927,4.454545455,34.95454545,1.227272727,2,5,2014
Maryland,39.063946,-76.802101,25.5483871,51.70967742,19.29032258,6.709677419,5,2014
Massachusetts,42.230171,-71.530106,28.48387097,27.70967742,7.483870968,7.322580645,5,2014
Michigan,43.326618,-84.536095,27.40322581,36.16129032,17.74193548,5.161290323,5,2014
Missouri,38.456085,-92.288368,50.58064516,35.70967742,26.35483871,6.193548387,5,2014
New Hampshire,43.452492,-71.563896,14.25806452,39.06451613,8.129032258,5.709677419,5,2014
New Jersey,40.298904,-74.521011,30.76666667,50.26666667,12.86666667,4.266666667,5,2014
New York,42.165726,-74.948051,27.50819672,38.48360656,6.795081967,3.43442623,5,2014
North Carolina,35.630066,-79.806419,29.09677419,54.93548387,18.61290323,5.048387097,5,2014
Oklahoma,35.565342,-96.928917,11.61290323,41,7.709677419,0,5,2014
Pennsylvania,40.590752,-77.209755,26.66011788,46.07269155,17.4518664,3.42632613,5,2014
South Carolina,33.856892,-80.945007,5.428571429,59.71428571,7.785714286,1.892857143,5,2014
Texas,31.054487,-97.563461,24.98630137,39.83561644,5.910958904,3.876712329,5,2014
Virginia,37.769337,-78.169968,25.55021834,49.34934498,11.92576419,5.964912281,5,2014
Wisconsin,44.5,-89.616508,27.16129032,34.58064516,9.64516129,5.677419355,5,2014
Arizona,34.048927,-111.431221,45.43333333,28.35833333,5.408333333,16.725,11,2014
California,36.116203,-119.681564,31.71345876,25.75832127,5.539797395,10.49493488,11,2014
Colorado,39.059811,-105.311104,48.22,15.52,13.52,14.4,11,2014
Country Of Mexico,34.840515,-106.248482,53.36,30.82666667,9.893333333,35.38666667,11,2014
District Of Columbia,38.897438,-77.026817,30,19.1,15.96666667,19.1,11,2014
Florida,27.766279,-81.686783,21.2,32.33333333,2.833333333,5.9,11,2014
Illinois,40.349457,-88.986137,25.63333333,16.56666667,12.43333333,10.43333333,11,2014
Kansas,38.5266,-96.726486,30.3,18.83333333,11.5,9.833333333,11,2014
Louisiana,31.169546,-91.867805,31.56666667,24.56666667,21.16666667,10.3,11,2014
Maine,44.693947,-69.381927,7.5625,21.0625,2.3125,2.1875,11,2014
Massachusetts,42.230171,-71.530106,33.13333333,13.43333333,9.8,7.233333333,11,2014
New Jersey,40.298904,-74.521011,32.03333333,16.93333333,18.03333333,8.166666667,11,2014
New York,42.165726,-74.948051,32.4,19.23333333,20.25555556,7.233333333,11,2014
Oklahoma,35.565342,-96.928917,24.4516129,25.41935484,4.387096774,7.870967742,11,2014
Pennsylvania,40.590752,-77.209755,34.6,13.7,13.86666667,9.6,11,2014
South Carolina,33.856892,-80.945007,6.6,30.7,10.4,1.4,11,2014
Texas,31.054487,-97.563461,34.72992701,27.24817518,8.364963504,7.226277372,11,2014
Virginia,37.769337,-78.169968,25.32222222,18.62222222,17.17777778,8.133333333,11,2014
Wisconsin,44.5,-89.616508,27.24137931,14.24137931,11.31034483,5.068965517,11,2014
Arizona,34.048927,-111.431221,39.72972973,33.0472973,4.236486486,11.17567568,10,2014
California,36.116203,-119.681564,28.35211268,33.64929577,5.15915493,7.822535211,10,2014
Colorado,39.059811,-105.311104,33.78846154,18.48076923,13.07692308,8.884615385,10,2014
Country Of Mexico,34.840515,-106.248482,46.58571429,32.38571429,7.2,22,10,2014
District Of Columbia,38.897438,-77.026817,25.22580645,26.12903226,11.5483871,18.90322581,10,2014
Florida,27.766279,-81.686783,20.03225806,39.12903226,3.677419355,6.806451613,10,2014
Illinois,40.349457,-88.986137,29.06451613,19.51612903,13.53225806,6.35483871,10,2014
Iowa,42.011539,-93.210526,15.38709677,19.90322581,1.322580645,3.516129032,10,2014
Kansas,38.5266,-96.726486,29.96774194,21.19354839,12.5483871,7.322580645,10,2014
Louisiana,31.169546,-91.867805,35.22580645,34.83870968,19.5483871,9.451612903,10,2014
Maine,44.693947,-69.381927,6.064516129,22.29032258,1.709677419,1.806451613,10,2014
Massachusetts,42.230171,-71.530106,27.74193548,18.5483871,4.709677419,5.129032258,10,2014
Missouri,38.456085,-92.288368,24.96774194,23.32258065,15.48387097,9.387096774,10,2014
New Jersey,40.298904,-74.521011,28.06451613,23.29032258,12.03225806,5.483870968,10,2014
New York,42.165726,-74.948051,29.23387097,25.66129032,14.21774194,5.298387097,10,2014
North Carolina,35.630066,-79.806419,27.89285714,29.53571429,14.71428571,8.517857143,10,2014
Oklahoma,35.565342,-96.928917,16.03571429,30.35714286,5.857142857,2,10,2014
Pennsylvania,40.590752,-77.209755,23.7993921,23.81560284,18.8097166,3.653495441,10,2014
South Carolina,33.856892,-80.945007,6.933333333,36.06666667,8.566666667,1.5,10,2014
Texas,31.054487,-97.563461,32.29251701,32.40816327,7.925170068,4.836734694,10,2014
Virginia,37.769337,-78.169968,23.67567568,24,11.33333333,6.801801802,10,2014
Wisconsin,44.5,-89.616508,25.64516129,21.38709677,9.096774194,6.290322581,10,2014
Arizona,34.048927,-111.431221,34.71812081,39.99328859,4.44295302,7.187919463,9,2014
California,36.116203,-119.681564,25.08849558,39.51917404,5.538348083,5.644542773,9,2014
Colorado,39.059811,-105.311104,34.41509434,30.96226415,13.0754717,8.509433962,9,2014
Connecticut,41.597782,-72.755371,30.43333333,26.53333333,10,7.166666667,9,2014
Country Of Mexico,34.840515,-106.248482,35.75609756,35.64634146,6.475609756,11.92682927,9,2014
District Of Columbia,38.897438,-77.026817,23.63333333,32.36666667,13.5,13.06666667,9,2014
Florida,27.766279,-81.686783,18.76666667,43.26666667,2.333333333,6.9,9,2014
Illinois,40.349457,-88.986137,32.67272727,25.43636364,16.58181818,6.054545455,9,2014
Indiana,39.849426,-86.258278,20.3,24.76666667,16,4.3,9,2014
Kansas,38.5266,-96.726486,32.2,29.8,20.46666667,6.233333333,9,2014
Louisiana,31.169546,-91.867805,29.86666667,36.63333333,24.23333333,6.033333333,9,2014
Maine,44.693947,-69.381927,4.233333333,22.96666667,0.733333333,1.9,9,2014
Massachusetts,42.230171,-71.530106,25.92307692,19.53846154,1.807692308,5.769230769,9,2014
Michigan,43.326618,-84.536095,23.28813559,23.6440678,11.6779661,5.661016949,9,2014
Missouri,38.456085,-92.288368,26.86666667,32.03333333,12.8,6.733333333,9,2014
New Hampshire,43.452492,-71.563896,15.46666667,25.96666667,8.633333333,4,9,2014
New Jersey,40.298904,-74.521011,22.76666667,29.86666667,9.7,5.1,9,2014
New York,42.165726,-74.948051,29.28571429,29.95535714,6.973214286,5.169642857,9,2014
North Carolina,35.630066,-79.806419,23.16666667,38.76666667,13.76666667,6.85,9,2014
Oklahoma,35.565342,-96.928917,15.08,46.48,7.88,0.72,9,2014
Pennsylvania,40.590752,-77.209755,20.68128342,27.69625668,15.48342246,3.042735043,9,2014
South Carolina,33.856892,-80.945007,3.1,38.83333333,7.4,2.3,9,2014
Texas,31.054487,-97.563461,28.94405594,43.39160839,7.356643357,4.461538462,9,2014
Virginia,37.769337,-78.169968,21.81666667,29.85,11.81666667,5.325,9,2014
Wisconsin,44.5,-89.616508,22.7,25.96666667,8.166666667,6.033333333,9,2014
Arizona,34.048927,-111.431221,37.80662983,46.43646409,4.182320442,7.593406593,4,2015
Arkansas,34.969704,-92.373123,23.36666667,41.43333333,5.866666667,6.7,4,2015
California,36.116203,-119.681564,20.72887768,39.89533417,3.583858764,5.308953342,4,2015
Colorado,39.059811,-105.311104,32.03846154,33.17307692,8.711538462,6.730769231,4,2015
Connecticut,41.597782,-72.755371,26.1744186,35.36046512,6.220930233,5.104651163,4,2015
Country Of Mexico,34.840515,-106.248482,28.90566038,32.71698113,4.528301887,9.037735849,4,2015
District Of Columbia,38.897438,-77.026817,29.93103448,39.51724138,12.13793103,12.06896552,4,2015
Florida,27.766279,-81.686783,16.66666667,53.63333333,3.966666667,4.8,4,2015
Illinois,40.349457,-88.986137,29.69724771,33.87155963,8.311926606,6.183486239,4,2015
Indiana,39.849426,-86.258278,21.96491228,33.24561404,7.403508772,7.035714286,4,2015
Iowa,42.011539,-93.210526,19.10169492,34.84745763,3.288135593,5,4,2015
Kansas,38.5266,-96.726486,28.13333333,36.83333333,12.8,5.333333333,4,2015
Louisiana,31.169546,-91.867805,32,44.53333333,32.33333333,9.933333333,4,2015
Maine,44.693947,-69.381927,5.266666667,38.16666667,2.7,2,4,2015
Maryland,39.063946,-76.802101,26.91525424,34.91525424,20.77966102,6.305084746,4,2015
Massachusetts,42.230171,-71.530106,30.33333333,27.96666667,9.533333333,4.933333333,4,2015
Missouri,38.456085,-92.288368,30.46666667,34.4,12.56666667,7.2,4,2015
New Hampshire,43.452492,-71.563896,18.93333333,36.16666667,10.53333333,6.033333333,4,2015
New Jersey,40.298904,-74.521011,31.53333333,35.53333333,13.6,4.866666667,4,2015
New York,42.165726,-74.948051,31.56666667,32.56,13.28,4.84,4,2015
North Carolina,35.630066,-79.806419,30.54385965,45.45614035,17.40350877,5.456140351,4,2015
Oklahoma,35.565342,-96.928917,18.58695652,43.34782609,2.717391304,3.608695652,4,2015
Pennsylvania,40.590752,-77.209755,24.51678535,36.7629705,16.5304878,3.627670397,4,2015
South Carolina,33.856892,-80.945007,4.833333333,55.8,6.8,1.633333333,4,2015
Texas,31.054487,-97.563461,27.50632911,41.41772152,8.594936709,3.848101266,4,2015
Virginia,37.769337,-78.169968,25.53982301,38.50442478,10.86725664,5.592920354,4,2015
Wyoming,43.07597,-107.30249,3.333333333,43.56666667,0.5,4.333333333,4,2015
Arizona,34.048927,-111.431221,27.74193548,53.47311828,2.806451613,5.150537634,8,2015
Arkansas,34.969704,-92.373123,22.16129032,57.64516129,7.193548387,8.806451613,8,2015
California,36.116203,-119.681564,18.6455863,41.15019763,3.878787879,4.401844532,8,2015
Colorado,39.059811,-105.311104,37.66129032,41.82258065,13.56451613,7.806451613,8,2015
Connecticut,41.597782,-72.755371,25.67741935,46.7311828,7.161290323,4.322580645,8,2015
Country Of Mexico,34.840515,-106.248482,22.33333333,43.58333333,5.166666667,5.25,8,2015
District Of Columbia,38.897438,-77.026817,25.41935484,65.06451613,20.64516129,16.25806452,8,2015
Florida,27.766279,-81.686783,10.67741935,42.40322581,4.532258065,2.758064516,8,2015
Illinois,40.349457,-88.986137,26.69892473,36.17741935,8.091397849,5.086021505,8,2015
